Date,Symbol,r_lag1,r_lag5_mean,r_lag5_std,cs_rank,hype_score,degree_cen,mention_10d,sentiment_5d,y_sign_next,r_next,comm_Community_1,comm_Community_10,comm_Community_11,comm_Community_12,comm_Community_13,comm_Community_14,comm_Community_2,comm_Community_3,comm_Community_4,comm_Community_5,comm_Community_6,comm_Community_7,comm_Community_8,comm_Community_9
2026-01-20,TRUE,0.0,0.011853072568111678,0.012864505955459083,0.2,0.7259234069997916,0.5510204081632653,1.0,0.0,1,0.008130027388496552,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-20,TTB,0.0,5.786409717141172e-05,0.01206728618001517,0.2,0.389142793520201,0.2448979591836734,11.0,0.0,0,-0.009803916841928495,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-20,TU,-0.03968249579391514,-0.0014184606384221477,0.023628995230833994,0.02,0.2779194133981291,0.0,0.0,0.0,1,0.008264388407519752,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026-01-20,WHA,0.018404864005755472,0.011221068999992534,0.005107129101343638,0.64,0.2667685974671863,0.0204081632653061,0.0,0.0,1,0.02409645248132808,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,ADVANC,0.020467871805227578,0.0064620773984425785,0.009565668794379655,0.62,0.8340338761433772,0.5306122448979591,0.0,0.0,0,-0.01719199293592566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,AOT,0.0,0.0077998734575630115,0.013924636719595358,0.21,0.5714144407022494,0.3877551020408163,0.0,0.0,0,-0.018867924528301883,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,AWC,0.0291261610637632,0.018987165824773465,0.008818692366523996,0.82,0.26474316484215,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-01-21,BANPU,0.02727276061317241,0.016829555460970404,0.015287099179031366,0.78,0.5168610876183813,0.3469387755102041,0.0,0.0,0,-0.008849539028277453,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,BBL,-0.05865109805163615,-0.012308105240248658,0.026268611567926693,0.02,0.8021884428957072,0.4897959183673469,4.0,0.0,0,-0.0031151690020616574,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,BDMS,0.014925314496680997,0.025367991358073504,0.007048860110383272,0.52,0.6121736045413307,0.4081632653061224,2.0,0.0,0,-0.014705825427246078,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,BEM,0.0,3.6284748016446323e-05,0.009524407541012546,0.21,0.3153698175379232,0.0204081632653061,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,BH,0.0645161022623717,0.03361414997065992,0.023168073840550845,0.96,0.5733025950300475,0.4693877551020408,3.0,0.0,0,-0.009090973759913634,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,BJC,0.0,0.01760616138085369,0.021351395560698386,0.21,0.3859487784668349,0.1020408163265306,1.0,0.0,0,-0.013793126713505965,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,BTS,0.02564110401662978,0.03315099210855932,0.017126988794581414,0.76,0.3820598396963626,0.0816326530612244,2.0,0.0,0,-0.025000074505802994,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,CBG,0.016949154026654423,0.018879884779161894,0.01494890683768857,0.58,0.4037334379706352,0.1428571428571428,0.0,0.0,0,-0.02222225284020285,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,CCET,0.05882356302071612,0.030170170462609038,0.025653371984935034,0.92,0.2944691120222417,0.0408163265306122,0.0,0.0,0,-0.03703705702260629,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-21,CENTEL,0.007353003607601494,0.010562203706681794,0.006706159400241269,0.4,0.2958173008031775,0.0,0.0,0.0,1,0.014598549291303664,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-01-21,COM7,0.02487561345223477,0.020658956242811576,0.007678087310441593,0.74,0.5390811125917591,0.3469387755102041,0.0,0.0,0,-0.029126242891452825,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,CPALL,0.0056496796108636005,0.014081990293173386,0.00795179906316164,0.36,0.4825031688955927,0.183673469387755,4.0,0.0,0,-0.03370781819538693,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,CPF,0.0,0.0019658192732693756,0.013944358557921966,0.21,0.7091921123853364,0.4897959183673469,0.0,0.0,1,0.0046948654955056845,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,CPN,0.008733627172883285,0.009032828487583244,0.018935783009676525,0.48,0.2998494178860543,0.0204081632653061,0.0,0.0,0,-0.004328971376052593,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-21,CRC,0.020618507277518683,0.034775895528458944,0.018710536936794517,0.64,0.1885120701342117,0.1224489795918367,1.0,0.0,0,-0.010100986377622245,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,DELTA,0.0874635903889327,0.03152150283606581,0.032302160492206355,1.0,0.7549857549857552,0.5102040816326531,8.0,0.0,1,0.037533492498295296,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-21,EGCO,0.03004294217563852,0.014868080040948506,0.012965730375648457,0.84,0.2641362307564376,0.0,0.0,0.0,0,-0.01249997218985699,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-01-21,GPSC,0.006451621339911728,0.017816671409020324,0.02604021474126598,0.38,0.3084218345695337,0.0408163265306122,0.0,0.0,0,-0.019230794217378944,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,GULF,0.016393448393045684,0.01473110954877197,0.01859316585302075,0.56,0.824860649548974,0.5306122448979591,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,HMPRO,0.022058734332057517,0.021742764210847622,0.026880495001210758,0.7,0.3412017927251844,0.0816326530612244,1.0,0.0,0,-0.007194192450760251,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,IVL,0.020833417283667943,0.02783905564008342,0.02110983925751426,0.66,0.6190346064901138,0.4489795918367346,0.0,0.0,0,-0.015306158196924269,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,KBANK,-0.01562503714001351,-0.0030900010849420623,0.011688595199737604,0.06,0.8492309488143115,0.5510204081632653,7.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,KKP,0.0,0.008947750007098642,0.006695673406680943,0.21,0.6442502814112808,0.4081632653061224,2.0,0.0,1,0.010869575351309946,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,KTB,-0.04310342042455728,-0.006881566217318014,0.02059574202483397,0.04,0.750245974679521,0.3673469387755101,3.0,0.0,1,0.036036070420405686,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,KTC,0.009008960339023542,0.024918969481190302,0.030311310159776374,0.5,0.3257950366470686,0.0408163265306122,7.0,0.0,0,-0.00892852362381047,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,LH,0.015228388637759105,0.016907337979345006,0.015213484263293012,0.54,0.2735033172691258,0.0,0.0,0.0,1,0.014999963366068458,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,MINT,0.02192978864391848,0.007064599562526941,0.011502943433768377,0.68,0.4943019943019943,0.2040816326530612,0.0,0.0,1,0.008583744008900274,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,MTC,0.03149604531797401,0.03388820156297125,0.02266963442189965,0.86,0.2887361173649064,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,OR,0.07586208517896953,0.029660006910583014,0.028958076789211317,0.98,0.6153782616814699,0.2857142857142857,3.0,0.0,0,-0.0192307560236471,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-21,OSP,0.029069699203490673,0.008292161300175849,0.021817966204236226,0.8,0.338970421015203,0.0612244897959183,0.0,0.0,0,-0.016949158172838596,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,PTT,-0.007407506800866659,0.0045678957767619766,0.008548930311111745,0.12,0.7728921116235123,0.4285714285714285,2.0,0.0,1,0.007462787449653341,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,PTTEP,0.008510692067723591,0.007778322619072142,0.003675923972008048,0.46,0.6813255353395934,0.4489795918367346,4.0,0.0,0,-0.012658240502237628,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,PTTGC,0.058091322777442,0.025520489975989546,0.02109335420113481,0.9,0.6382595769495901,0.4693877551020408,1.0,0.0,0,-0.027451034784652384,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,RATCH,0.0,0.01183811278369946,0.011278694948504598,0.21,0.2677087625191304,0.0,0.0,0.0,1,0.008130067298734556,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-01-21,SAWAD,0.020408143899856235,0.028002623742876896,0.024524923242041252,0.6,0.3498375384972611,0.0816326530612244,0.0,0.0,0,-0.008000023558199398,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-21,SCB,-0.014336872745018603,-0.004280610325381806,0.008164403108733731,0.08,0.7988495394135452,0.4693877551020408,22.0,0.0,1,0.0036363817438485047,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,SCC,0.0,0.008825290394434405,0.013237030134621892,0.21,0.6673911126530135,0.4489795918367346,3.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,SCGP,0.0047847467611412675,0.02063000636245178,0.032848636316934125,0.34,0.5128534376254641,0.3469387755102041,0.0,0.0,0,-0.023809532612151685,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,TCAP,0.004237277883976764,0.006034865893077002,0.007208165085313819,0.3,0.3602260403234661,0.1020408163265306,0.0,0.0,0,-0.012658197352238387,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,TIDLOR,0.0,0.023646952841339487,0.025520068434276108,0.21,0.2781370028253271,0.0,0.0,0.0,0,-0.028735534637870597,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-01-21,TISCO,0.0045248724079589575,0.0009171672675849729,0.005885695954483356,0.32,0.6406867342025374,0.4081632653061224,3.0,0.0,0,-0.004504490164700892,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,TLI,0.0454545747120223,0.028391249902509318,0.010725163863269549,0.88,0.299872962494744,0.0,0.0,0.0,0,-0.017391262282797193,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-01-21,TOP,0.06329111060556758,0.017893860514827286,0.02957409639581432,0.94,0.7386039040525615,0.5102040816326531,3.0,0.0,0,-0.023809495178465978,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-21,TRUE,0.008130027388496552,0.00830668214865118,0.010206728433452479,0.42,0.7259234069997916,0.5510204081632653,1.0,0.0,0,-0.1451611968601012,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,TTB,-0.009803916841928495,5.786409717141172e-05,0.01206728618001517,0.1,0.389142793520201,0.2448979591836734,9.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-21,TU,0.008264388407519752,-0.0046836200955039375,0.019983238055502024,0.44,0.2779194133981291,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026-01-21,WHA,0.02409645248132808,0.014766482427533579,0.0067771298176327235,0.72,0.2667685974671863,0.0204081632653061,0.0,0.0,0,-0.01764716094534846,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,ADVANC,-0.01719199293592566,0.002431959052214938,0.014422547361440876,0.32,0.8340338761433772,0.5306122448979591,0.0,0.0,1,0.02332357341907909,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,AOT,-0.018867924528301883,0.0030458963950398934,0.01847534907037587,0.26,0.5714144407022494,0.3877551020408163,0.0,0.0,0,-0.004807692307692291,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,AWC,0.0,0.01380581548287898,0.01106206559187777,0.73,0.26474316484215,0.0,0.0,0.0,1,0.028302070853313488,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-01-22,BANPU,-0.008849539028277453,0.013136574734991946,0.019196109085296648,0.54,0.5168610876183813,0.3469387755102041,0.0,0.0,0,-0.008928552603003737,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,BBL,-0.0031151690020616574,-0.012931139040660988,0.025938579285103982,0.64,0.8021884428957072,0.4897959183673469,4.0,0.0,0,-0.015625018778265054,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,BDMS,-0.014705825427246078,0.01687127802885744,0.018959687008100537,0.38,0.6121736045413307,0.4081632653061224,2.0,0.0,0,-0.004975137571580079,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,BEM,0.0,-0.0018684844468636497,0.007979726282256159,0.73,0.3153698175379232,0.0204081632653061,0.0,0.0,0,-0.00952384597440048,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,BH,-0.009090973759913634,0.027510233221766843,0.030149584539543552,0.5,0.5733025950300475,0.4693877551020408,2.0,0.0,1,0.018348657234833476,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,BJC,-0.013793126713505965,0.005824993805440127,0.018431317331119853,0.4,0.3859487784668349,0.1020408163265306,1.0,0.0,0,-0.006993018953285635,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,BTS,-0.025000074505802994,0.01834704143082031,0.028316433085667517,0.14,0.3820598396963626,0.0816326530612244,2.0,0.0,0,-0.025641002128344415,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,CBG,-0.02222225284020285,0.010776897164709864,0.023741462332493506,0.2,0.4037334379706352,0.1428571428571428,0.0,0.0,0,-0.022727216682607354,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,CCET,-0.03703705702260629,0.011603932953912844,0.034529263668029116,0.04,0.2944691120222417,0.0408163265306122,0.0,0.0,0,-0.028846076616413807,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-22,CENTEL,0.014598549291303664,0.011943451010809491,0.006678452042274529,0.94,0.2958173008031775,0.0,0.0,0.0,0,-0.014388498092669955,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-01-22,COM7,-0.029126242891452825,0.008382088500973394,0.02136721030688059,0.08,0.5390811125917591,0.3469387755102041,0.0,0.0,1,0.01500001554177155,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,CPALL,-0.03370781819538693,0.003725973879018518,0.022274607547747752,0.06,0.4825031688955927,0.183673469387755,4.0,0.0,0,-0.005814006471810296,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,CPF,0.0046948654955056845,-0.0018345374363394785,0.007758635794139501,0.84,0.7091921123853364,0.4897959183673469,0.0,0.0,0,-0.01869161663399377,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,CPN,-0.004328971376052593,0.003642138706897069,0.01790783769174228,0.62,0.2998494178860543,0.0204081632653061,0.0,0.0,1,0.008695585693671237,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-22,CRC,-0.010100986377622245,0.02077964302660913,0.021240091534163445,0.48,0.1885120701342117,0.1224489795918367,1.0,0.0,0,-0.025510195134455738,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,DELTA,0.037533492498295296,0.033403197273446004,0.03232886615022651,1.0,0.7549857549857552,0.5102040816326531,4.0,0.0,1,0.023255830495711116,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-22,EGCO,-0.01249997218985699,0.006986917473075826,0.015540106515312355,0.46,0.2641362307564376,0.0,0.0,0.0,0,-0.012658265593376572,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026-01-22,GPSC,-0.019230794217378944,0.01117330610851024,0.03102233282551036,0.22,0.3084218345695337,0.0408163265306122,0.0,0.0,0,-0.052287549062728145,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,GULF,0.0,0.01473110954877197,0.01859316585302075,0.73,0.824860649548974,0.5306122448979591,1.0,0.0,1,0.00537637480607267,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,HMPRO,-0.007194192450760251,0.012303920662643363,0.02715145063858002,0.58,0.3412017927251844,0.0816326530612244,0.0,0.0,0,-0.028985581945869643,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,IVL,-0.015306158196924269,0.013081927490057498,0.020101684092095846,0.36,0.6190346064901138,0.4489795918367346,0.0,0.0,1,0.0051812926272811755,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,KBANK,0.0,-0.002569158024462337,0.011773367852737469,0.73,0.8492309488143115,0.5510204081632653,8.0,0.0,1,0.005291018067145492,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,KKP,0.010869575351309946,0.009606508116449275,0.006688973807304612,0.92,0.6442502814112808,0.4081632653061224,3.0,0.0,0,-0.003584155838436409,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,KTB,0.036036070420405686,0.0003256478667631235,0.028423521355162486,0.98,0.750245974679521,0.3673469387755101,3.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,KTC,-0.00892852362381047,0.0074074543521197135,0.010033893895591355,0.52,0.3257950366470686,0.0408163265306122,7.0,0.0,0,-0.018018066688003542,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,LH,0.014999963366068458,0.016646455631620018,0.0152375738669928,0.96,0.2735033172691258,0.0,0.0,0.0,0,-0.024630523046484942,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,MINT,0.008583744008900274,0.009670242708609545,0.00955475048818785,0.9,0.4943019943019943,0.2040816326530612,0.0,0.0,0,-0.02553190573685349,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,MTC,0.0,0.021275592702244283,0.01973257803831005,0.73,0.2887361173649064,0.0,0.0,0.0,0,-0.015267196673350969,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,OR,-0.0192307560236471,0.022850894666772613,0.03637439856513835,0.24,0.6153782616814699,0.2857142857142857,4.0,0.0,0,-0.006536006793566473,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-01-22,OSP,-0.016949158172838596,0.0025493800795988843,0.02431184005405876,0.34,0.338970421015203,0.0612244897959183,0.0,0.0,0,-0.028735679441621698,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,PTT,0.007462787449653341,0.006060453266692645,0.008196232740162639,0.86,0.7728921116235123,0.4285714285714285,3.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,PTTEP,-0.012658240502237628,0.002615092836683197,0.008795853116606566,0.42,0.6813255353395934,0.4489795918367346,4.0,0.0,1,0.012820525801194194,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,PTTGC,-0.027451034784652384,0.012919175055672926,0.030376935688817767,0.12,0.6382595769495901,0.4693877551020408,1.0,0.0,0,-0.012096720478800504,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,RATCH,0.008130067298734556,0.010015842684812527,0.010917719469884875,0.88,0.2677087625191304,0.0,0.0,0.0,0,-0.01612900470376577,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-01-22,SAWAD,-0.008000023558199398,0.012641146330969244,0.014638786874765311,0.56,0.3498375384972611,0.0816326530612244,0.0,0.0,1,0.004032270034367791,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-01-22,SCB,0.0036363817438485047,-0.0014181152125290364,0.00786506636051285,0.82,0.7988495394135452,0.4693877551020408,24.0,0.0,0,-0.0036232063823056215,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,SCC,0.0,0.002884696789258223,0.006450405655727128,0.73,0.6673911126530135,0.4489795918367346,3.0,0.0,0,-0.004739299719129342,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,SCGP,-0.023809532612151685,7.861970380145245e-05,0.013948909524768084,0.16,0.5128534376254641,0.3469387755102041,0.0,0.0,1,0.004878107437094714,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,TCAP,-0.012658197352238387,0.0008945370666404662,0.009695695962831605,0.44,0.3602260403234661,0.1020408163265306,0.0,0.0,0,-0.012820549317135721,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,TIDLOR,-0.028735534637870597,0.004996613507245495,0.02202017552022983,0.1,0.2781370028253271,0.0,0.0,0.0,1,0.005917162539242904,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2026-01-22,TISCO,-0.004504490164700892,1.626923464479457e-05,0.006384762224665082,0.6,0.6406867342025374,0.4081632653061224,3.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,TLI,-0.017391262282797193,0.02091300715608808,0.02348467861697803,0.3,0.299872962494744,0.0,0.0,0.0,0,-0.017699160987874052,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-01-22,TOP,-0.023809495178465978,0.006638458130857394,0.03313558025997806,0.18,0.7386039040525615,0.5102040816326531,4.0,0.0,1,0.024390213857713006,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-22,TRUE,-0.1451611968601012,-0.02072555722336906,0.07015294634869572,0.02,0.7259234069997916,0.5510204081632653,5.0,0.0,1,0.009433899178580507,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,TTB,0.0,5.786409717141172e-05,0.01206728618001517,0.73,0.389142793520201,0.2448979591836734,8.0,0.0,0,-0.014851447486325386,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-01-22,TU,0.0,-0.006283621477279078,0.01901039908731419,0.73,0.2779194133981291,0.0,1.0,0.0,0,-0.008196648123785066,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026-01-22,WHA,-0.01764716094534846,0.008705405456997429,0.016172771923535143,0.28,0.2667685974671863,0.0204081632653061,0.0,0.0,0,-0.011976044817663123,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-23,ADVANC,0.02332357341907909,0.005326770265245684,0.01721492322139784,0.96,0.8340338761433772,0.5306122448979591,0.0,0.0,0,-0.011395991465901423,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-23,AOT,-0.004807692307692291,-0.0018180810908888124,0.016105919485694134,0.58,0.5714144407022494,0.3877551020408163,0.0,0.0,0,-0.009661835748792313,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026-01-23,AWC,0.028302070853313488,0.01744603142393584,0.012446254622989582,1.0,0.26474316484215,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
